"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","destination_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Psiadia altissima","planted",1,"<10cm planted","1821","S0078MP18","Madagascar","Taotsara","Restoration","Restoration","1x1",222,1029,"main","Nested_1x1",NA,"Permanent","2","0","7m * 7m","Y0"
NA,"planted",NA,"<10cm planted","1825","S0082MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",225,1030,"main","Nested_1x1",NA,"Permanent","2","1","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1825","S0082MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",226,1030,"main","Nested_1x1",NA,"Permanent","2","1","2m * 2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1825","S0082MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",227,1031,"main","Nested_1x1",NA,"Permanent","2","1","3m* 6m","Y0"
NA,"planted",NA,"<10cm planted","1825","S0082MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",228,1031,"main","Nested_1x1",NA,"Permanent","2","1","3m* 6m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1828","S0085MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",230,1032,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1828","S0085MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",231,1032,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1828","S0085MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",232,1032,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1828","S0085MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",234,1033,"main","Nested_1x1",NA,"Permanent","2","1","3m* 6m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1829","S0086MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",235,1034,"main","Nested_1x1",NA,"Permanent","2","0","5m * 5m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1859","S0116MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",239,1036,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1859","S0116MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",240,1036,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1859","S0116MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",241,1036,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1859","S0116MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",242,1036,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1870","S0127MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",244,1037,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",245,1037,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",247,1038,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",248,1038,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1870","S0117MP3","Madagascar","Taotsara","Restoration","Restoration","1x1",249,1039,"main","Nested_1x1",NA,"Permanent","2","2","3m* 6m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0117MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",251,1040,"main","Nested_1x1",NA,"Permanent","0","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0117MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",252,1040,"main","Nested_1x1",NA,"Permanent","0","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",253,1041,"main","Nested_1x1",NA,"Permanent","2","0","5m * 5m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",254,1041,"main","Nested_1x1",NA,"Permanent","2","0","5m * 5m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",255,1041,"main","Nested_1x1",NA,"Permanent","2","0","5m * 5m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",256,1041,"main","Nested_1x1",NA,"Permanent","2","0","5m * 5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1870","S0127MP6","Madagascar","Taotsara","Restoration","Restoration","1x1",257,1042,"main","Nested_1x1",NA,"Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1870","S0127MP6","Madagascar","Taotsara","Restoration","Restoration","1x1",258,1042,"main","Nested_1x1",NA,"Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1872","S0129MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",260,1043,"main","Nested_1x1",NA,"Permanent","2","2","5m * 5m","Y0"
NA,"planted",NA,"<10cm planted","1872","S0129MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",262,1044,"main","Nested_1x1",NA,"Permanent","2","2","3m* 3m","Y0"
NA,"planted",NA,"<10cm planted","1872","S0129MP3","Madagascar","Taotsara","Restoration","Restoration","1x1",263,1045,"main","Nested_1x1",NA,"Permanent","2","2","5m * 5m","Y0"
NA,"planted",NA,"<10cm planted","1872","S0129MP3","Madagascar","Taotsara","Restoration","Restoration","1x1",264,1045,"main","Nested_1x1",NA,"Permanent","2","2","5m * 5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1872","S0129MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",265,1046,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1872","S0129MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",266,1046,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1891","S0148MP38","Madagascar","Taotsara","Restoration","Restoration","1x1",267,1047,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1891","S0148MP38","Madagascar","Taotsara","Restoration","Restoration","1x1",268,1047,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1891","S0148MP38","Madagascar","Taotsara","Restoration","Restoration","1x1",269,1047,"main","Nested_1x1",NA,"Permanent","2","2","2m* 2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1891","S0148MP38","Madagascar","Taotsara","Restoration","Restoration","1x1",270,1048,"main","Nested_1x1",NA,"Permanent","2","1","3m* 6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1890","S0147MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",271,1049,"main","Nested_1x1",NA,"Permanent","2","2","5m *5m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",272,1049,"main","Nested_1x1",NA,"Permanent","2","2","5m *5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1890","S0147MP6","Madagascar","Taotsara","Restoration","Restoration","1x1",274,1050,"main","Nested_1x1",NA,"Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP6","Madagascar","Taotsara","Restoration","Restoration","1x1",275,1050,"main","Nested_1x1",NA,"Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP6","Madagascar","Taotsara","Restoration","Restoration","1x1",276,1050,"main","Nested_1x1",NA,"Permanent","2","2","2m * 2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1890","S0147MP7","Madagascar","Taotsara","Restoration","Restoration","1x1",277,1051,"main","Nested_1x1",NA,"Permanent","2","0","3m* 6m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP8","Madagascar","Taotsara","Restoration","Restoration","1x1",279,1052,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP8","Madagascar","Taotsara","Restoration","Restoration","1x1",280,1052,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP8","Madagascar","Taotsara","Restoration","Restoration","1x1",281,1052,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1890","S0147MP8","Madagascar","Taotsara","Restoration","Restoration","1x1",282,1052,"main","Nested_1x1",NA,"Permanent","2","0","2m* 2m","Y0"
"Albizia lebbeck","planted",1,"<10cm planted","1851","S0108mp26","Madagascar","Taotsara","Restoration","Restoration","1x1",283,1054,"main","Nested_1x1",NA,"Permanent","2","2","2m×2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108mp27","Madagascar","Taotsara","Restoration","Restoration","1x1",284,1055,"main","Nested_1x1",NA,"Permanent","2","2","2*2","Y0"
"Albizia lebbeck","planted",2,"<10cm planted","1851","S0108mp30","Madagascar","Taotsara","Restoration","Restoration","1x1",285,1060,"main","Nested_1x1",NA,"Permanent","2","2","3*3","Y0"
"Coffea","planted",1,"<10cm planted","1851","SO108mp50","Madagascar","Taotsara","Restoration","Restoration","1x1",286,1064,"main","Nested_1x1",NA,"Permanent","2","2","3*6","Y0"
NA,"planted",NA,"<10cm planted","1836","S0093mp2","Madagascar","Taotsara","Restoration","Restoration","1x1",287,1075,"main","Nested_1x1",NA,"Permanent","2","2","10*10","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1836","S0093mp3","Madagascar","Taotsara","Restoration","Restoration","1x1",288,1077,"main","Nested_1x1",NA,"Permanent","2","2","7*7","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1839","S0096mp8","Madagascar","Taotsara","Restoration","Restoration","1x1",290,1090,"main","Nested_1x1",NA,"Permanent","2","2","2*2","Y0"
"Psidium Guyavia","planted",3,"<10cm planted","1821","S0078mp3","Madagascar","Taotsara","Restoration","Restoration","1x1",292,1110,"main","Nested_1x1",NA,"Permanent","2","2","3*6","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1851","S0108MP57","Madagascar","Taotsara","Restoration","Restoration","1x1",293,1117,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Coffea","planted",1,"<10cm planted","1861","S0118mp3","Madagascar","Taotsara","Restoration","Restoration","1x1",294,1136,"main","Nested_1x1",NA,"Permanent","2","2","3*6","Y0"
"Coffea","planted",1,"<10cm planted","1861","S0118mp4","Madagascar","Taotsara","Restoration","Restoration","1x1",295,1139,"main","Nested_1x1",NA,"Permanent","2","2","3*6","Y0"
"Albizia lebbeck","planted",1,"<10cm planted","1860","S0117mp2","Madagascar","Taotsara","Restoration","Restoration","1x1",296,1148,"main","Nested_1x1",NA,"Permanent","2","2","2*2","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1824","S0081MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",297,1162,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1891","S0148mp7","Madagascar","Taotsara","Restoration","Restoration","1x1",298,1168,"main","Nested_1x1",NA,"Permanent","2","2","2*2","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1840","S0097MP15","Madagascar","Taotsara","Restoration","Restoration","1x1",300,1172,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1840","S0097MP18","Madagascar","Taotsara","Restoration","Restoration","1x1",301,1179,"main","Nested_1x1",NA,"Permanent","0","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1850","S0107MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",302,1182,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Albizia lebbeck","planted",1,"<10cm planted","1821","S0079MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",306,1192,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1821","S0079MP3","Madagascar","Taotsara","Restoration","Restoration","1x1",308,1195,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1822","S0079MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",310,1196,"main","Nested_1x1",NA,"Permanent","2","2","3m*6m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1857","S0114MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",311,1197,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1877","S0134MP3","Madagascar","Taotsara","Restoration","Restoration","1x1",312,1199,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1880","S0137MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",315,1206,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1880","S0137MP3","Madagascar","Taotsara","Restoration","Restoration","1x1",318,1212,"main","Nested_1x1",NA,"Permanent","0","2","3m*6m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1880","S0137MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",319,1213,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1881","S0138MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",320,1214,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagacariensis","planted",1,"<10cm planted","1795","S0052MP29","Madagascar","FAFIALA","Restoration","Restoration","1x1",322,1222,"main","Nested_1x1",NA,"Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarinesis","planted",2,"<10cm planted","1795","S0052MP40","Madagascar","FAFIALA","Restoration","Restoration","1x1",324,1236,"main","Nested_1x1",NA,"Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1795","S0052MP 104","Madagascar","FAFIALA","Restoration","Restoration","1x1",325,1238,"main","Nested_1x1",NA,"Permanent","2","2","1.5m sur 1.5 m","Y0"
NA,"planted",NA,"<10cm planted","1795","S0052MP 104","Madagascar","FAFIALA","Restoration","Restoration","1x1",326,1238,"main","Nested_1x1",NA,"Permanent","2","2","1.5m sur 1.5 m","Y0"
NA,"planted",19,"<10cm planted","1795","S0052MP 104","Madagascar","FAFIALA","Restoration","Restoration","1x1",327,1238,"main","Nested_1x1",NA,"Permanent","2","2","1.5m sur 1.5 m","Y0"
"Intsui bijuga","planted",1,"<10cm planted","1795","S0052MP 55","Madagascar","FAFIALA","Restoration","Restoration","1x1",328,1248,"main","Nested_1x1",NA,"Permanent","2","2","1, 5m sur 1,5m","Y0"
NA,"planted",NA,"<10cm planted","1795","S0052MP 55","Madagascar","FAFIALA","Restoration","Restoration","1x1",329,1248,"main","Nested_1x1",NA,"Permanent","2","2","1, 5m sur 1,5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052MP43","Madagascar","FAFIALA","Restoration","Restoration","1x1",330,1259,"main","Nested_1x1",NA,"Permanent","2","2","2m sur 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052MP31","Madagascar","FAFIALA","Restoration","Restoration","1x1",331,1265,"main","Nested_1x1",NA,"Permanent","2","0","2m*2m","Y0"
"Leucaena","planted",2,"<10cm planted","1795","Agrosylvopastory","Madagascar","FAFIALA","Restoration","Restoration","1x1",332,1266,"main","Nested_1x1",NA,"Permanent","0","2","50cm*50cm","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1795","S0052MP95","Madagascar","FAFIALA","Restoration","Restoration","1x1",333,1268,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Leucaena","planted",5,"<10cm planted","1795","S0052MP152","Madagascar","FAFIALA","Restoration","Restoration","1x1",334,1271,"main","Nested_1x1",NA,"Permanent","2","2","50cm*50cm","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052MP52","Madagascar","FAFIALA","Restoration","Restoration","1x1",336,1284,"main","Nested_1x1",NA,"Permanent","2","2","2 m sur 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1812","S0069MP25","Madagascar","FAFIALA","Restoration","Restoration","1x1",337,1285,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052 MP 162","Madagascar","FAFIALA","Restoration","Restoration","1x1",338,1286,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",1,"<10cm planted","1795","S0052MP58","Madagascar","FAFIALA","Restoration","Restoration","1x1",339,1287,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1812","S0069MP22","Madagascar","FAFIALA","Restoration","Restoration","1x1",340,1289,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052MP63","Madagascar","FAFIALA","Restoration","Restoration","1x1",341,1306,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Leucaena","planted",2,"<10cm planted","1812","S0069MP11","Madagascar","FAFIALA","Restoration","Restoration","1x1",343,1319,"main","Nested_1x1",NA,"Permanent","2","2","0,5m*0,5m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1812","S0069MP37","Madagascar","FAFIALA","Restoration","Restoration","1x1",346,1323,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1812","S0069MP40","Madagascar","FAFIALA","Restoration","Restoration","1x1",347,1325,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1812","S0069MPP41","Madagascar","FAFIALA","Restoration","Restoration","1x1",348,1329,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1812","S0069MP38","Madagascar","FAFIALA","Restoration","Restoration","1x1",349,1330,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1812","S0069MP39","Madagascar","FAFIALA","Restoration","Restoration","1x1",350,1332,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1812","S0069MP33","Madagascar","FAFIALA","Restoration","Restoration","1x1",351,1333,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052 MP 90","Madagascar","FAFIALA","Restoration","Restoration","1x1",352,1336,"main","Nested_1x1",NA,"Permanent","2","2","2m*2m","Y0"
